seuNumero,tipoOpFinanceira
67410,04 - Via Compensação
67422,04 - Via Compensação
66379,04 - Via Compensação
67488,07 - Via Pix
67519,04 - Via Compensação
67545,04 - Via Compensação
67555,04 - Via Compensação
67579,04 - Via Compensação
67595,04 - Via Compensação
67620,04 - Via Compensação
64189,04 - Via Compensação
64186,04 - Via Compensação
64190,04 - Via Compensação
64216,04 - Via Compensação
64257,04 - Via Compensação
64411,04 - Via Compensação
64419,04 - Via Compensação
64447,07 - Via Pix
64468,04 - Via Compensação
64563,04 - Via Compensação
64592,04 - Via Compensação
64614,04 - Via Compensação
64627,04 - Via Compensação
64651,07 - Via Pix
64699,07 - Via Pix
64715,04 - Via Compensação
64719,07 - Via Pix
64733,04 - Via Compensação
64878,04 - Via Compensação
64853,07 - Via Pix
64834,07 - Via Pix
64956,04 - Via Compensação
69654,04 - Via Compensação
69657,04 - Via Compensação
69660,04 - Via Compensação
69671,04 - Via Compensação
69676,07 - Via Pix
69678,04 - Via Compensação
69692,04 - Via Compensação
69695,04 - Via Compensação
69698,04 - Via Compensação
69704,04 - Via Compensação
69712,04 - Via Compensação
69718,04 - Via Compensação
69724,07 - Via Pix
69727,04 - Via Compensação
69742,04 - Via Compensação
69749,04 - Via Compensação
69752,07 - Via Pix
69761,04 - Via Compensação
69764,04 - Via Compensação
69767,04 - Via Compensação
69784,04 - Via Compensação
69792,04 - Via Compensação
69795,07 - Via Pix
69802,04 - Via Compensação
69805,04 - Via Compensação
69808,04 - Via Compensação
69811,07 - Via Pix
69824,07 - Via Pix
69827,07 - Via Pix
69842,07 - Via Pix
69846,04 - Via Compensação
69849,04 - Via Compensação
69852,04 - Via Compensação
69863,07 - Via Pix
69871,07 - Via Pix
69882,04 - Via Compensação
69888,04 - Via Compensação
69891,04 - Via Compensação
69897,04 - Via Compensação
69905,04 - Via Compensação
65432,07 - Via Pix
69910,04 - Via Compensação
69931,04 - Via Compensação
69943,07 - Via Pix
69952,04 - Via Compensação
69955,07 - Via Pix
69966,04 - Via Compensação
69975,04 - Via Compensação
69982,04 - Via Compensação
69990,04 - Via Compensação
69999,04 - Via Compensação
70002,04 - Via Compensação
70009,04 - Via Compensação
70012,04 - Via Compensação
70015,04 - Via Compensação
70021,04 - Via Compensação
70029,04 - Via Compensação
70032,04 - Via Compensação
70040,07 - Via Pix
70049,04 - Via Compensação
70052,04 - Via Compensação
70056,07 - Via Pix
70067,04 - Via Compensação
70070,04 - Via Compensação
70073,04 - Via Compensação
70076,07 - Via Pix
70089,04 - Via Compensação
70097,04 - Via Compensação
70105,04 - Via Compensação
70108,04 - Via Compensação
70112,04 - Via Compensação
70118,04 - Via Compensação
70129,04 - Via Compensação
67952,04 - Via Compensação
70141,04 - Via Compensação
70152,04 - Via Compensação
70158,04 - Via Compensação
70161,04 - Via Compensação
70171,04 - Via Compensação
70181,04 - Via Compensação
70192,04 - Via Compensação
70204,04 - Via Compensação
70207,04 - Via Compensação
70216,07 - Via Pix
70223,04 - Via Compensação
70229,07 - Via Pix
70241,04 - Via Compensação
70244,07 - Via Pix
70262,04 - Via Compensação
70268,04 - Via Compensação
70271,04 - Via Compensação
70280,04 - Via Compensação
70294,04 - Via Compensação
70298,04 - Via Compensação
70301,04 - Via Compensação
70304,07 - Via Pix
70308,04 - Via Compensação
70356,04 - Via Compensação
70364,07 - Via Pix
70373,07 - Via Pix
70382,04 - Via Compensação
70393,04 - Via Compensação
70399,07 - Via Pix
70405,04 - Via Compensação
70409,07 - Via Pix
70417,04 - Via Compensação
70424,04 - Via Compensação
70442,04 - Via Compensação
70449,04 - Via Compensação
70456,04 - Via Compensação
63973,04 - Via Compensação
70466,07 - Via Pix
70474,04 - Via Compensação
70477,04 - Via Compensação
69071,04 - Via Compensação
70488,07 - Via Pix
70498,04 - Via Compensação
70501,04 - Via Compensação
70504,07 - Via Pix
70508,04 - Via Compensação
70518,04 - Via Compensação
70539,04 - Via Compensação
70546,04 - Via Compensação
70563,07 - Via Pix
70566,04 - Via Compensação
70583,07 - Via Pix
70586,07 - Via Pix
70602,04 - Via Compensação
70605,04 - Via Compensação
70611,07 - Via Pix
70614,07 - Via Pix
70629,07 - Via Pix
70632,04 - Via Compensação
70640,04 - Via Compensação
70647,07 - Via Pix
70650,04 - Via Compensação
70656,04 - Via Compensação
70659,07 - Via Pix
70667,04 - Via Compensação
70674,07 - Via Pix
70676,04 - Via Compensação
70686,04 - Via Compensação
70689,04 - Via Compensação
70692,04 - Via Compensação
70712,04 - Via Compensação
67073,04 - Via Compensação
67092,07 - Via Pix
67109,04 - Via Compensação
67134,04 - Via Compensação
67137,07 - Via Pix
67139,06 - Via Retaguarda
67174,04 - Via Compensação
67177,04 - Via Compensação
67218,07 - Via Pix
67235,04 - Via Compensação
67269,04 - Via Compensação
67274,04 - Via Compensação
67279,04 - Via Compensação
67294,04 - Via Compensação
67318,07 - Via Pix
67340,04 - Via Compensação
67358,04 - Via Compensação
67367,04 - Via Compensação
67376,04 - Via Compensação
67384,04 - Via Compensação
67417,04 - Via Compensação
67420,07 - Via Pix
67428,04 - Via Compensação
67486,04 - Via Compensação
67515,04 - Via Compensação
67598,07 - Via Pix
67616,04 - Via Compensação
67634,04 - Via Compensação
67661,04 - Via Compensação
67673,04 - Via Compensação
67680,04 - Via Compensação
67685,04 - Via Compensação
67699,04 - Via Compensação
67724,07 - Via Pix
67737,04 - Via Compensação
67766,04 - Via Compensação
67773,04 - Via Compensação
67783,04 - Via Compensação
67796,04 - Via Compensação
67798,04 - Via Compensação
67803,04 - Via Compensação
67857,04 - Via Compensação
67880,04 - Via Compensação
67892,04 - Via Compensação
67898,04 - Via Compensação
67935,04 - Via Compensação
67953,04 - Via Compensação
67978,04 - Via Compensação
67983,04 - Via Compensação
67989,04 - Via Compensação
68001,07 - Via Pix
68005,04 - Via Compensação
68011,04 - Via Compensação
68025,04 - Via Compensação
68051,04 - Via Compensação
68077,04 - Via Compensação
68097,04 - Via Compensação
68109,04 - Via Compensação
68117,04 - Via Compensação
68134,04 - Via Compensação
68174,04 - Via Compensação
68180,04 - Via Compensação
68190,04 - Via Compensação
68204,04 - Via Compensação
63865,04 - Via Compensação
68316,07 - Via Pix
68342,04 - Via Compensação
68353,04 - Via Compensação
68366,04 - Via Compensação
68372,07 - Via Pix
68392,04 - Via Compensação
71307,04 - Via Compensação
71309,04 - Via Compensação
71320,04 - Via Compensação
71337,04 - Via Compensação
71342,04 - Via Compensação
71343,04 - Via Compensação
71347,04 - Via Compensação
71352,04 - Via Compensação
71353,04 - Via Compensação
71356,04 - Via Compensação
71360,07 - Via Pix
71362,04 - Via Compensação
71369,04 - Via Compensação
71372,04 - Via Compensação
71394,04 - Via Compensação
71398,07 - Via Pix
71400,04 - Via Compensação
71406,04 - Via Compensação
71411,07 - Via Pix
71422,04 - Via Compensação
71451,04 - Via Compensação
71455,04 - Via Compensação
71457,07 - Via Pix
69080,04 - Via Compensação
71468,04 - Via Compensação
71471,04 - Via Compensação
71475,04 - Via Compensação
69542,04 - Via Compensação
69545,07 - Via Pix
69551,04 - Via Compensação
69568,07 - Via Pix
69570,04 - Via Compensação
69585,04 - Via Compensação
69590,04 - Via Compensação
69593,04 - Via Compensação
69596,04 - Via Compensação
69612,04 - Via Compensação
69615,04 - Via Compensação
69624,04 - Via Compensação
69633,04 - Via Compensação
69649,04 - Via Compensação
69655,04 - Via Compensação
69667,04 - Via Compensação
69669,04 - Via Compensação
69674,07 - Via Pix
69683,07 - Via Pix
69684,04 - Via Compensação
69687,07 - Via Pix
69690,07 - Via Pix
69703,04 - Via Compensação
65690,04 - Via Compensação
69713,07 - Via Pix
69716,04 - Via Compensação
69737,07 - Via Pix
71488,04 - Via Compensação
71490,04 - Via Compensação
71491,04 - Via Compensação
71499,04 - Via Compensação
71504,04 - Via Compensação
71520,04 - Via Compensação
71525,04 - Via Compensação
71529,04 - Via Compensação
71538,04 - Via Compensação
71541,07 - Via Pix
71544,04 - Via Compensação
71548,04 - Via Compensação
71552,04 - Via Compensação
71560,04 - Via Compensação
71561,04 - Via Compensação
71563,04 - Via Compensação
71570,04 - Via Compensação
71572,04 - Via Compensação
71585,04 - Via Compensação
71588,04 - Via Compensação
71614,04 - Via Compensação
71617,04 - Via Compensação
71618,04 - Via Compensação
71620,04 - Via Compensação
71624,04 - Via Compensação
71632,04 - Via Compensação
71643,07 - Via Pix
69740,04 - Via Compensação
69747,04 - Via Compensação
69755,04 - Via Compensação
69758,04 - Via Compensação
69765,07 - Via Pix
69768,04 - Via Compensação
69771,04 - Via Compensação
69778,04 - Via Compensação
69782,04 - Via Compensação
69785,04 - Via Compensação
69809,04 - Via Compensação
69817,07 - Via Pix
69820,07 - Via Pix
69829,04 - Via Compensação
69840,07 - Via Pix
69858,04 - Via Compensação
69864,04 - Via Compensação
69866,04 - Via Compensação
69869,04 - Via Compensação
69883,07 - Via Pix
69886,04 - Via Compensação
69900,04 - Via Compensação
69906,04 - Via Compensação
69908,04 - Via Compensação
69920,04 - Via Compensação
69932,04 - Via Compensação
69940,07 - Via Pix
71645,04 - Via Compensação
71647,04 - Via Compensação
71651,07 - Via Pix
71654,04 - Via Compensação
71659,04 - Via Compensação
71662,04 - Via Compensação
71666,04 - Via Compensação
71668,07 - Via Pix
71679,04 - Via Compensação
71683,04 - Via Compensação
71692,04 - Via Compensação
71688,07 - Via Pix
71694,04 - Via Compensação
71719,07 - Via Pix
71725,04 - Via Compensação
71729,04 - Via Compensação
71732,07 - Via Pix
71734,04 - Via Compensação
71736,04 - Via Compensação
71750,04 - Via Compensação
71754,04 - Via Compensação
71758,04 - Via Compensação
71783,04 - Via Compensação
71788,07 - Via Pix
71797,07 - Via Pix
71799,07 - Via Pix
71801,06 - Via Retaguarda
69947,04 - Via Compensação
69953,04 - Via Compensação
69961,07 - Via Pix
69964,04 - Via Compensação
69967,07 - Via Pix
69970,07 - Via Pix
69973,04 - Via Compensação
69976,04 - Via Compensação
69988,04 - Via Compensação
69994,04 - Via Compensação
70007,04 - Via Compensação
70010,04 - Via Compensação
70022,04 - Via Compensação
70026,04 - Via Compensação
70041,04 - Via Compensação
70047,07 - Via Pix
70060,04 - Via Compensação
70062,04 - Via Compensação
70065,07 - Via Pix
70068,07 - Via Pix
70071,04 - Via Compensação
70086,04 - Via Compensação
70090,04 - Via Compensação
70106,04 - Via Compensação
70109,07 - Via Pix
70130,04 - Via Compensação
70145,04 - Via Compensação
71803,07 - Via Pix
71818,04 - Via Compensação
71822,04 - Via Compensação
71830,04 - Via Compensação
71850,04 - Via Compensação
71865,04 - Via Compensação
71871,04 - Via Compensação
71873,04 - Via Compensação
71877,04 - Via Compensação
71887,04 - Via Compensação
71894,04 - Via Compensação
71908,04 - Via Compensação
71913,04 - Via Compensação
71915,04 - Via Compensação
71917,07 - Via Pix
71936,04 - Via Compensação
71951,04 - Via Compensação
71956,04 - Via Compensação
71959,04 - Via Compensação
71967,04 - Via Compensação
71982,04 - Via Compensação
71985,04 - Via Compensação
71993,04 - Via Compensação
71997,07 - Via Pix
71999,04 - Via Compensação
72014,04 - Via Compensação
72017,04 - Via Compensação
70156,04 - Via Compensação
70165,04 - Via Compensação
70169,04 - Via Compensação
70172,07 - Via Pix
70190,04 - Via Compensação
70193,04 - Via Compensação
70196,04 - Via Compensação
70199,04 - Via Compensação
70211,04 - Via Compensação
70217,04 - Via Compensação
70220,04 - Via Compensação
70224,07 - Via Pix
70233,04 - Via Compensação
70239,04 - Via Compensação
70257,04 - Via Compensação
70263,04 - Via Compensação
70266,07 - Via Pix
70278,04 - Via Compensação
70286,07 - Via Pix
70292,04 - Via Compensação
70302,07 - Via Pix
70305,04 - Via Compensação
70317,04 - Via Compensação
70321,04 - Via Compensação
70326,04 - Via Compensação
70332,04 - Via Compensação
70337,07 - Via Pix
72034,04 - Via Compensação
72049,04 - Via Compensação
72051,04 - Via Compensação
72060,04 - Via Compensação
72072,04 - Via Compensação
72079,04 - Via Compensação
72092,04 - Via Compensação
72102,04 - Via Compensação
72113,04 - Via Compensação
72116,04 - Via Compensação
72120,07 - Via Pix
72123,07 - Via Pix
72135,04 - Via Compensação
72138,04 - Via Compensação
72144,04 - Via Compensação
72165,04 - Via Compensação
72173,04 - Via Compensação
72177,04 - Via Compensação
72183,04 - Via Compensação
72186,04 - Via Compensação
72197,04 - Via Compensação
72203,04 - Via Compensação
72205,04 - Via Compensação
72217,07 - Via Pix
72219,04 - Via Compensação
72222,04 - Via Compensação
72225,04 - Via Compensação
66751,07 - Via Pix
66761,04 - Via Compensação
66785,04 - Via Compensação
63895,07 - Via Pix
66835,04 - Via Compensação
66844,04 - Via Compensação
66860,04 - Via Compensação
66904,04 - Via Compensação
66924,07 - Via Pix
66974,04 - Via Compensação
67041,04 - Via Compensação
67069,04 - Via Compensação
67072,06 - Via Retaguarda
67107,04 - Via Compensação
67168,07 - Via Pix
67186,04 - Via Compensação
67190,07 - Via Pix
67203,04 - Via Compensação
67209,04 - Via Compensação
67212,07 - Via Pix
67331,04 - Via Compensação
67333,04 - Via Compensação
67335,04 - Via Compensação
67353,04 - Via Compensação
67360,07 - Via Pix
67370,04 - Via Compensação
67402,04 - Via Compensação
72228,04 - Via Compensação
72236,04 - Via Compensação
72239,04 - Via Compensação
72247,04 - Via Compensação
72258,07 - Via Pix
68607,04 - Via Compensação
68620,04 - Via Compensação
68645,07 - Via Pix
68658,04 - Via Compensação
68661,04 - Via Compensação
68672,07 - Via Pix
68683,04 - Via Compensação
68703,07 - Via Pix
68723,04 - Via Compensação
68750,04 - Via Compensação
68767,04 - Via Compensação
68772,04 - Via Compensação
68784,07 - Via Pix
68823,07 - Via Pix
68826,04 - Via Compensação
68829,04 - Via Compensação
68867,04 - Via Compensação
68883,04 - Via Compensação
68913,04 - Via Compensação
68921,04 - Via Compensação
68926,04 - Via Compensação
68929,04 - Via Compensação
67416,04 - Via Compensação
67430,04 - Via Compensação
67445,04 - Via Compensação
67481,04 - Via Compensação
67504,04 - Via Compensação
67531,07 - Via Pix
67580,04 - Via Compensação
67593,07 - Via Pix
67606,04 - Via Compensação
67609,07 - Via Pix
67628,04 - Via Compensação
67643,04 - Via Compensação
67675,04 - Via Compensação
67687,04 - Via Compensação
67712,04 - Via Compensação
67727,07 - Via Pix
67729,04 - Via Compensação
67808,04 - Via Compensação
67814,06 - Via Retaguarda
67833,04 - Via Compensação
67835,04 - Via Compensação
67845,04 - Via Compensação
67848,04 - Via Compensação
67856,04 - Via Compensação
67887,04 - Via Compensação
67901,04 - Via Compensação
67907,04 - Via Compensação
68935,07 - Via Pix
68969,04 - Via Compensação
68972,04 - Via Compensação
68978,04 - Via Compensação
68983,04 - Via Compensação
68985,04 - Via Compensação
68996,04 - Via Compensação
69007,04 - Via Compensação
